"*Channel Name","Product Name on Channel","Selling Price","*Channel Product id","*Channel SKU Code","Master SKU Code"
"MAGENTO","Kadak Masala Mantra Chai","0.00","","SN57_100g-SN57_500g","SN57_100g-SN57_500g"
"MAGENTO"," Cardamom Tea ","0.00","","SN79_100g-SN79_1000g","SN79_100g-SN79_1000g"
"MAGENTO","Darjeeling Summer Selim Hill Black Tea","0.00","","SN26_100g-SN26_100g","SN26_100g-SN26_100g"
"MAGENTO","Cinnamon Tea","0.00","","SN80_100g-SN80_50g","SN80_100g-SN80_50g"
"MAGENTO","Darjeeling Summer Classic Green Tea","0.00","","SN7_100g-SN7_100g","SN7_100g-SN7_100g"
"MAGENTO","Zesty Orange Green Tea","0.00","","SN78_100g-SN78_100g","SN78_100g-SN78_100g"
"MAGENTO","Darjeeling Spring Silver Tips Black Tea","0.00","","SN44_100g-SN44_100g","SN44_100g-SN44_100g"
"MAGENTO","Bombay Cutting Chai","0.00","","SN56_100g-SN56_1000g","SN56_100g-SN56_1000g"
"MAGENTO","Tulsi Green Tea","0.00","","SN65_100g-SN65_50g","SN65_100g-SN65_50g"
"MAGENTO_V2","Indian Elephant","0.00","","Indian Elephant","Indian Elephant"
"MAGENTO_V2","Pataka","0.00","","Pataka","Pataka"
"MAGENTO","Kadak Ginger Chai ","0.00","","SN59_100g-SN59_500g","SN59_100g-SN59_500g"
"MAGENTO","North East Exclusive Green Tea","0.00","","SN5_100g-SN5_100g","SN5_100g-SN5_100g"
"MAGENTO","Namring Upper Darjeeling Black Tea","0.00","","SN45_100g-SN45_100g","SN45_100g-SN45_100g"
"MAGENTO","Mulethi Green Tea","0.00","","SN66_100g-SN66_100g","SN66_100g-SN66_100g"
"MAGENTO","Tulsi Green Tea","0.00","","SN65_100g-SN65_25g","SN65_100g-SN65_25g"
"MAGENTO","Mulethi Green Tea","0.00","","SN66_100g-SN66_25g","SN66_100g-SN66_25g"
"MAGENTO","Chocolate Black Tea","0.00","","SN75_100g-SN75_10g","SN75_100g-SN75_10g"
"MAGENTO","Kashmiri Kahwa Chai","0.00","","SN69_100g-SN69_10g","SN69_100g-SN69_10g"
"MAGENTO","Kadak Ginger Chai ","0.00","","SN59_100g-SN59_25g","SN59_100g-SN59_25g"
"MAGENTO","Peppermint Tea","0.00","","SN70_100g-SN70_25g","SN70_100g-SN70_25g"
"MAGENTO","Zesty Orange Green Tea","0.00","","SN78_100g-SN78_50g","SN78_100g-SN78_50g"
"MAGENTO","Assam Special Clonal Black Tea","0.00","","SN11_100g-SN11_100g","SN11_100g-SN11_100g"
"MAGENTO","Lemon Ginger Green Tea","0.00","","SN63_100g-SN63_500g","SN63_100g-SN63_500g"
"MAGENTO","Cinnamon Tea","0.00","","SN80_100g-SN80_25g","SN80_100g-SN80_25g"
"AMAZON_IN","Imago Wheat Grass Seeds","0.00","","wheatgrass","wheatgrass"
"AMAZON_IN","Nillkin Tempered Glass for Samsung Galaxy Note 9 3D CP+ Max Glass 0.1mm Thin Edge Shaterproof Full Screen Coverage Explosion Proof Screen Protect Black Color","0.00","","Note9-61191D","Note9-61191D"
"MAGENTO","Tulsi Green Tea","0.00","","SN65_100g-SN65_500g","SN65_100g-SN65_500g"
"MAGENTO","Mulethi Green Tea","0.00","","SN66_100g-SN66_50g","SN66_100g-SN66_50g"
"MAGENTO","Assam Exotic Chai","0.00","","SN58_100g-SN58_500g","SN58_100g-SN58_500g"
"MAGENTO","Cinnamon Tea","0.00","","SN80_100g-SN80_500g","SN80_100g-SN80_500g"
"MAGENTO","Tulsi Ginger Green Tea","0.00","","SN81_100g-SN81_500g","SN81_100g-SN81_500g"
"MAGENTO","Mini Detox","0.00","","SKU_MD-SKU_MD_4","SKU_MD-SKU_MD_4"
"MAGENTO","Mini Detox","0.00","","SKU_MD-SKU_MD_3","SKU_MD-SKU_MD_3"
"MAGENTO","Little Luxuries ","0.00","","SKU_LL-SKU_LL_4","SKU_LL-SKU_LL_4"
"MAGENTO","Little Luxuries ","0.00","","SKU_LL-SKU_LL_1","SKU_LL-SKU_LL_1"
"MAGENTO","Darjeeling Special Twirl Black Tea","0.00","","SN39_100g-SN39_100g","SN39_100g-SN39_100g"
"AMAZON_IN","Original Nillkin Qin Series Luxury Leather Wallet Flipcover for Samsung Galaxy A8 Star (6.3 inch) (Qin Brown)","0.00","","A8Star-62419","A8Star-62419"
"AMAZON_IN","Nillkin Screen Guard for Nokia 6.1 Plus / X6 X 6 Super Clear Scratch Proof Protect Simple Set Version","0.00","","Nok6.1P-23598","Nok6.1P-23598"
"AMAZON_IN","Nillkin Case for Apple iPhone Xs (5.8"" Inch) Qin Genuine Classic Leather Flip Folio PC Brown Color","0.00","","iPX-46617-2","iPX-46617-2"
"AMAZON_IN","Nillkin Screen Guard for Sony Xperia XZs Dual Super Clear Scratch Proof Protect Simple Set","0.00","","XZs-27520-2D","XZs-27520-2D"
"AMAZON_IN","EAP-Hooks-LUBL EARHOOK for Apple AIRPOD, Night Glow Blue","0.00","","EAP-HOOKS-LUBL","EAP-HOOKS-LUBL"
"AMAZON_IN","Nite Ize KCK-11-R3 SlideLock KeyRack","0.00","","KCK-11-R3","KCK-11-R3"
"MAGENTO_V2","Panda ","0.00","","Panda ","Panda "
"MAGENTO","Darjeeling Summer Selim Hill Black Tea","0.00","","SN26_100g-SN26_50g","SN26_100g-SN26_50g"
"MAGENTO","Sungma Muscatel Black Tea","0.00","","SN13_100g-SN13_100g","SN13_100g-SN13_100g"
"AMAZON_IN","Nillkin Case for Sony Xperia XZ Premium Qin Genuine Classic Leather Flip Folio Black Color","0.00","","XZP-41537D","XZP-41537D"
"MAGENTO","Darjeeling Clonal Muscatel Black Tea","0.00","","SN41_100g-SN41_100g","SN41_100g-SN41_100g"
"MAGENTO","Special Muscatel Darjeeling Black Tea","0.00","","SN49_100g-SN49_100g","SN49_100g-SN49_100g"
"AMAZON_IN","Nillkin Screen Guard for Xiaomi Mi Mix 2 Whole Set Version Matte Anti Glare Front + Back Film + Camera Sticker","0.00","","Mix2-47775","Mix2-47775"
"AMAZON_IN","Nillkin Screen Guard for ASUS Zenfone 5Z 5 Z ZS621KL Super Clear Scratch Proof Protect Simple Set Version","0.00","","5Z-25749-9","5Z-25749-9"
"AMAZON_IN","Nillkin Screen Guard for Xiaomi Redmi Note 5 Pro Super Clear Scratch Proof Protect Simple Set Version","0.00","","RN5-10267D","RN5-10267D"
"AMAZON_IN","Nillkin Screen Guard for Nokia 8 Sirocco Edition Super Clear Scratch Proof Protect Simple Set Version","0.00","","Nok8S-23689-9","Nok8S-23689-9"
"AMAZON_IN","POWER SUPPORT Anti-glare film for MacBook Retina 13""","0.00","","PEF-83","PEF-83"
"MAGENTO","Gopaldhara Special Darjeeling Black Tea","0.00","","SN43_100g-SN43_100g","SN43_100g-SN43_100g"
"MAGENTO"," Cardamom Tea ","0.00","","SN79_100g-SN79_500g","SN79_100g-SN79_500g"
"MAGENTO","Silver Buds Darjeeling White Tea","0.00","","SN67_100g-SN67_50g","SN67_100g-SN67_50g"
"MAGENTO","Himalayan Well Rolled Oolong Tea","0.00","","SN52_100g-SN52_25g","SN52_100g-SN52_25g"
"MAGENTO","Clonal Special Darjeeling Black Tea","0.00","","SN31_100g-SN31_50g","SN31_100g-SN31_50g"
"MAGENTO","Namring Upper Darjeeling Black Tea","0.00","","SN45_100g-SN45_500g","SN45_100g-SN45_500g"
"MAGENTO","Gopaldhara Special Darjeeling Black Tea","0.00","","SN43_100g-SN43_500g","SN43_100g-SN43_500g"
"MAGENTO","Darjeeling Classic Chinary Black Tea","0.00","","SN36_100g-SN36_500g","SN36_100g-SN36_500g"
"MAGENTO","Mini Detox","0.00","","SKU_MD-SKU_MD_2","SKU_MD-SKU_MD_2"
"MAGENTO","Little Luxuries ","0.00","","SKU_LL-SKU_LL_3","SKU_LL-SKU_LL_3"
"MAGENTO","Gopaldhara Special Darjeeling Black Tea","0.00","","SN43_100g-SN43_50g","SN43_100g-SN43_50g"
"MAGENTO","Clonal Wonder Darjeeling Black Tea","0.00","","SN35_100g-SN35_100g","SN35_100g-SN35_100g"
"MAGENTO","Darjeeling Okayti Imperial Black Tea","0.00","","SN23_100g-SN23_100g","SN23_100g-SN23_100g"
"AMAZON_IN","Electronic Continuity Tester Design Heavy Duty Meter Checking Wire & Power cable","0.00","","Continuity-9","Continuity-9"
"KARTROCKET","P1 - no option","0.00","79","p1-bfrs-7518","p1-bfrs-7518"
"KARTROCKET","P1 - no option","0.00","78","p1-bfrs-9900","p1-bfrs-9900"
"KARTROCKET","P1 - no option","0.00","77","p1-bfrs-6169","p1-bfrs-6169"
"KARTROCKET","P1 - no option","0.00","76","p1-bfrs-7001","p1-bfrs-7001"
"KARTROCKET","P1 - no option","0.00","75","p1-bfrs-1864","p1-bfrs-1864"
"KARTROCKET","P1 - no option","0.00","116","p1-bfrs-5024","p1-bfrs-5024"
"KARTROCKET","P1 - no option","0.00","73","p1-bfrs-5233","p1-bfrs-5233"
"KARTROCKET","P1 - no option","0.00","72","p1-bfrs-9508","p1-bfrs-9508"
"KARTROCKET","P1 - no option","0.00","71","p1-bfrs-5841","p1-bfrs-5841"
"KARTROCKET","P1 - no option","0.00","70","p1-bfrs-8378","p1-bfrs-8378"
"KARTROCKET","P1 - no option","0.00","69","p1-bfrs-3655","p1-bfrs-3655"
"KARTROCKET","P1 - no option","0.00","68","p1-bfrs-7779","p1-bfrs-7779"
"KARTROCKET","P1 - no option","0.00","67","p1-bfrs-7583","p1-bfrs-7583"
"KARTROCKET","P1 - no option","0.00","66","p1-bfrs-1938","p1-bfrs-1938"
"KARTROCKET","P1 - no option","0.00","65","p1-bfrs-3913","p1-bfrs-3913"
"KARTROCKET","P1 - no option","0.00","64","p1-bfrs-7305","p1-bfrs-7305"
"KARTROCKET","P1 - no option","0.00","63","p1-bfrs-4495","p1-bfrs-4495"
"KARTROCKET","P1 - no option","0.00","62","p1-bfrs-8080","p1-bfrs-8080"
"KARTROCKET","P1 - no option","0.00","61","p1-bfrs-2229","p1-bfrs-2229"
"KARTROCKET","P1 - no option","0.00","60","p1-bfrs-6198","p1-bfrs-6198"
"KARTROCKET","P1 - no option","0.00","59","p1-bfrs-4762","p1-bfrs-4762"
"KARTROCKET","P1 - no option","0.00","58","p1-bfrs-8186","p1-bfrs-8186"
"KARTROCKET","P1 - no option","0.00","57","p1-bfrs-539","p1-bfrs-539"
"KARTROCKET","P1 - no option","0.00","56","p1-bfrs-6960","p1-bfrs-6960"
"KARTROCKET","P1 - no option","0.00","55","p1-bfrs-5456","p1-bfrs-5456"
"MAGENTO_V2","Drive Safe Keychain","0.00","","Drive Safe Keychain","Drive Safe Keychain"
"MAGENTO_V2","CR7","0.00","","CR7","CR7"
"MAGENTO","Darjeeling Silver Leaf White Tea","0.00","","SN9_100g-SN9_100g","SN9_100g-SN9_100g"
"MAGENTO","Silver Buds Darjeeling White Tea","0.00","","SN67_100g-SN67_100g","SN67_100g-SN67_100g"
"MAGENTO","Summer Special Darjeeling Black Tea","0.00","","SN30_100g-SN30_100g","SN30_100g-SN30_100g"
"MAGENTO","Nilgiris Silver Tip White Tea","0.00","","SN10_100g-SN10_100g","SN10_100g-SN10_100g"
"MAGENTO","Pomegranate Green Tea","0.00","","SN74_100g-SN74_100g","SN74_100g-SN74_100g"
"AMAZON_IN","Nillkin Tempered Glass for Samsung Galaxy S8 S 8 (5.8"" Inch) 3D CP+ Max Explosion Proof Screen Protect Full Screen Coverage Black Color","0.00","","S8-40486-9","S8-40486-9"
"AMAZON_IN","Imago Battery - For Micromax Canvas Blaze Q400 2000 mAh","0.00","","q400i","q400i"
"AMAZON_IN","Imago Dog Standard Harness  (Extra Large, Black & Blue, Dog Fabric Body Belt (Body Harness) 1.50"" (Size - Extra Large))","0.00","","petima10","petima10"
"AMAZON_IN","Nillkin Screen Guard for Nokia 6.1 Plus / X6 X 6 Super Clear Scratch Proof Protect Simple Set Version","0.00","","Nok6.1P-23598D","Nok6.1P-23598D"
"AMAZON_IN","UltraProlink iKlean Universal Screen Cleaning Kit 300ml + Cloth","0.00","","UM0051","UM0051"
"AMAZON_IN","Nillkin Tempered Glass for Huawei Honor P20 Pro 3D CP+ Max 0.1mm Thin Glass Edge Shaterproof Full Screen Coverage Explosion Proof Screen Protect Black Color","0.00","","P20P-56692-9","P20P-56692-9"
"AMAZON_IN","EAPDO-JIN-XWHYE AIRPODS Duo CASE/Body - Jean Indigo/TOP- Classic White/Yellow","0.00","","EAPDO-JIN-CWHYE","EAPDO-JIN-CWHYE"
"AMAZON_IN","Nillkin Tempered Glass for OnePlus 5T One Plus 5T (1+5) T Amazing H+ Pro Explosion Proof Screen Protect + Camera Film","0.00","","OP5T-51444-9","OP5T-51444-9"
"AMAZON_IN","Nillkin Tempered Glass for Huawei Honor Play Amazing H+ Pro Explosion Proof Screen Protect + Camera Film","0.00","","HonPlay-59907D","HonPlay-59907D"
"AMAZON_IN","Imago Avocado & Argan Essential Oil For Skin Hair & Massage Body Care 60 ml","0.00","","Avacado&argan60","Avacado&argan60"
"MAGENTO","Rose Green Tea","0.00","","SN60_100g-SN60_25g","SN60_100g-SN60_25g"
"MAGENTO","Jasmine Green Tea","0.00","","SN61_100g-SN61_25g","SN61_100g-SN61_25g"
"MAGENTO","Earl Grey Black Tea","0.00","","SN54_100g-SN54_100g","SN54_100g-SN54_100g"
"MAGENTO","Peppermint Tea","0.00","","SN70_100g-SN70_100g","SN70_100g-SN70_100g"
"AMAZON_IN","Fonokase Screen Guard for Nokia N8 N 8 Matte Anti Glare Scratch Proof","0.00","","20123456789556","20123456789556"
"AMAZON_IN","Nillkin Case for Sony Xperia XA1 Plus Sparkle Leather Flip Folio Book Type with Smart Sleep Function PC Black Color","0.00","","XA1P-49649-9","XA1P-49649-9"
"MAGENTO","Premium Big Leaf Darjeeling Black Tea","0.00","","SN29_100g-SN29_100g","SN29_100g-SN29_100g"
"AMAZON_IN","Nillkin Case for HTC U Ultra Super Frosted Hard Back Cover PC Black Color","0.00","","HTCUltra-38155-9","HTCUltra-38155-9"
"MAGENTO","Jasmine Green Tea","0.00","","SN61_100g-SN61_10g","SN61_100g-SN61_10g"
"MAGENTO","Lemon Ginger Green Tea","0.00","","SN63_100g-SN63_10g0","SN63_100g-SN63_10g0"
"MAGENTO","Darjeeling Classic Marvel Green Tea","0.00","","SN6_100g-SN6_10g","SN6_100g-SN6_10g"
"MAGENTO","Mulethi Green Tea","0.00","","SN66_100g-SN66_10g","SN66_100g-SN66_10g"
"AMAZON_IN","Nillkin Tempered Glass H+ Pro Explosion Proof for Xiaomi Redmi Note 5 Pro (5.99 Inch)","0.00","","RN5P-54841","RN5P-54841"
"MAGENTO","Darjeeling Thunder Delight Oolong Tea","0.00","","SN1_100g-SN1_25g","SN1_100g-SN1_25g"
"KARTROCKET","P1 - no option","0.00","95","p1-bfrs-8566","p1-bfrs-8566"
"KARTROCKET","P1 - no option","0.00","94","p1-bfrs-2891","p1-bfrs-2891"
"KARTROCKET","P1 - no option","0.00","93","p1-bfrs-6403","p1-bfrs-6403"
"KARTROCKET","P1 - no option","0.00","92","p1-bfrs-836","p1-bfrs-836"
"KARTROCKET","P1 - no option","0.00","91","p1-bfrs-9856","p1-bfrs-9856"
"KARTROCKET","P1 - no option","0.00","90","p1-bfrs-6038","p1-bfrs-6038"
"KARTROCKET","P1 - no option","0.00","89","p1-bfrs-8252","p1-bfrs-8252"
"KARTROCKET","P1 - no option","0.00","88","p1-bfrs-2640","p1-bfrs-2640"
"KARTROCKET","P1 - no option","0.00","87","p1-bfrs-5156","p1-bfrs-5156"
"KARTROCKET","P1 - no option","0.00","86","p1-bfrs-3771","p1-bfrs-3771"
"KARTROCKET","P1 - no option","0.00","85","p1-bfrs-5308","p1-bfrs-5308"
"KARTROCKET","P1 - no option","0.00","84","p1-bfrs-6347","p1-bfrs-6347"
"KARTROCKET","P1 - no option","0.00","83","p1-bfrs-1702","p1-bfrs-1702"
"KARTROCKET","P1 - no option","0.00","82","p1-bfrs-3145","p1-bfrs-3145"
"KARTROCKET","P1 - no option","0.00","81","p1-bfrs-3070","p1-bfrs-3070"
"KARTROCKET","P1 - no option","0.00","80","p1-bfrs-4976","p1-bfrs-4976"
"MAGENTO","Glendale Op Black Tea","0.00","","SN38_100g-SN38_100g","SN38_100g-SN38_100g"
"AMAZON_IN","Nillkin Screen Guard for Xiaomi Redmi Note 5 Pro Whole Set Version Matte Anti Glare Front + Camera Film","0.00","","RN5P-54827","RN5P-54827"
"AMAZON_IN","Nillkin Screen Guard for Huawei Honor Play Super Clear Scratch Proof Protect Simple Set Version","0.00","","HonPlay-46985D","HonPlay-46985D"
"MAGENTO","Zesty Orange Green Tea","0.00","","SN78_100g-SN78_25g","SN78_100g-SN78_25g"
"MAGENTO"," Cardamom Tea ","0.00","","SN79_100g-SN79_10g","SN79_100g-SN79_10g"
"AMAZON_IN","Imago Battery - For Bl242 Lenovo A6000 A6000 plus BL-242 BL 242 (Multicolor) 2300 mAh","0.00","","a6000","a6000"
"MAGENTO","Clonal Special Darjeeling Black Tea","0.00","","SN31_100g-SN31_100g","SN31_100g-SN31_100g"
"MAGENTO","Gopaldhara Special Darjeeling Black Tea","0.00","","SN43_100g-SN43_25g","SN43_100g-SN43_25g"
"KARTROCKET","P1 - no option","0.00","115","p1-bfrs-7951","p1-bfrs-7951"
"AMAZON_IN","12-1506 Forté for Apple Watch Black","0.00","","12-1506","12-1506"
"AMAZON_IN","Nillkin Carrying Case for Sony Xperia Z5 Premium - Retail Packaging - Black","0.00","","Z5P-08578-9","Z5P-08578-9"
"AMAZON_IN","Nillkin Tempered Glass for Samsung Galaxy J8 J 8 Amazing H+ Pro Explosion Proof Screen Protect + Camera Film","0.00","","J8-58368-9","J8-58368-9"
"MAGENTO","Darjeeling Okayti Full Wonder Black Tea","0.00","","SN19_100g-SN19_50g","SN19_100g-SN19_50g"
"MAGENTO","Tulsi Ginger Green Tea","0.00","","SN81_100g-SN81_50g","SN81_100g-SN81_50g"
"AMAZON_IN","Imago Battery -  For Lenovo BL219 A880 A889 A388t 2500 mAh","0.00","","bl219","bl219"
"MAGENTO","Tulsi Green Tea","0.00","","SN65_100g-SN65_10g","SN65_100g-SN65_10g"
"MAGENTO","Lemon Ginger Green Tea","0.00","","SN63_100g-SN63_25g","SN63_100g-SN63_25g"
"MAGENTO","Fresh Lemon Mojito Green Tea","0.00","","SN76_100g-SN76_10g","SN76_100g-SN76_10g"
"KARTROCKET","kurti 2","0.00","128","test 1-bfrs5357","test 1-bfrs5357"
"KARTROCKET","P1 - no option","0.00","127","p1-bfrs-5757","p1-bfrs-5757"
"KARTROCKET","P1 - no option","0.00","126","p1-bfrs-1359","p1-bfrs-1359"
"KARTROCKET","P1 - no option","0.00","125","p1-bfrs-2151","p1-bfrs-2151"
"KARTROCKET","P1 - no option","0.00","124","p1-bfrs-3331","p1-bfrs-3331"
"KARTROCKET","P1 - no option","0.00","123","p1-bfrs-7699","p1-bfrs-7699"
"KARTROCKET","P1 - no option","0.00","122","p1-bfrs-5536","p1-bfrs-5536"
"KARTROCKET","P1 - no option","0.00","121","p1-bfrs-7914","p1-bfrs-7914"
"KARTROCKET","P1 - no option","0.00","120","p1-bfrs-8727","p1-bfrs-8727"
"KARTROCKET","P1 - no option","0.00","119","p1-bfrs-554","p1-bfrs-554"
"KARTROCKET","P1 - no option","0.00","118","p1-bfrs-6142","p1-bfrs-6142"
"KARTROCKET","P1 - no option","0.00","117","p1-bfrs-3745","p1-bfrs-3745"
"MAGENTO","China Special Darjeeling Black Tea","0.00","","SN34_100g-SN34_10g","SN34_100g-SN34_10g"
"MAGENTO","Rose Green Tea","0.00","","SN60_100g-SN60_50g","SN60_100g-SN60_50g"
"MAGENTO","Jasmine Green Tea","0.00","","SN61_100g-SN61_50g","SN61_100g-SN61_50g"
"MAGENTO","Mint Green Tea","0.00","","SN64_100g-SN64_10g","SN64_100g-SN64_10g"
"MAGENTO","Dharamshala Black Orthodox Tea  ","0.00","","SN14_100g-SN14_10g","SN14_100g-SN14_10g"
"MAGENTO","China Special Darjeeling Black Tea","0.00","","SN34_100g-SN34_25g","SN34_100g-SN34_25g"
"MAGENTO","Lemon Ginger Green Tea","0.00","","SN63_100g-SN63_50g","SN63_100g-SN63_50g"
"MAGENTO","Temi North East Special Black Tea","0.00","","SN53_100g-SN53_10g","SN53_100g-SN53_10g"
"MAGENTO","Namring Exotic Darjeeling Black Tea","0.00","","SN46_100g-SN46_10g","SN46_100g-SN46_10g"
"AMAZON_IN","Imago Elegant Digital Printed Exclusive Formal Duffle Handheld Spacious Travel Hobo Bag Hobo Handbag Stylish Handbag Fashionable Girls & Women Handbag (Color Design Assorted, May differ from Image shown) Multi Print 18","0.00","","printed18","printed18"
"MAGENTO","Chamomile Green Tea","0.00","","SN62_100g-SN62_50g","SN62_100g-SN62_50g"
"MAGENTO","Darjeeling Classic Chinary Black Tea","0.00","","SN36_100g-SN36_10g","SN36_100g-SN36_10g"
"MAGENTO","Puttabong Darjeeling Black Tea","0.00","","SN24_100g-SN24_100g","SN24_100g-SN24_100g"
"AMAZON_IN","Anker PowerCore 20100 Ultra High Capacity Power Bank with 4.8A Output, PowerIQ Technology for iPhone, iPad, Samsung Galaxy and More (Black)","0.00","","A1271H12-BLK-2","A1271H12-BLK-2"
"AMAZON_IN","Fonokase Case for Apple iPhone 6 & 6S 6 S Flip Type Caller ID View Black Color","0.00","","6612345678949","6612345678949"
"AMAZON_IN","OtterBox COMMUTER SERIES Case for iPhone 8 Plus & iPhone 7 Plus (ONLY) - Frustration Free Packaging - BESPOKE WAY (BLAZER BLUE/STORMY SEAS BLUE)","0.00","","77-53912","77-53912"
"MAGENTO_V2","Sugar Skull","0.00","","Sugar Skull","Sugar Skull"
"MAGENTO","Darjeeling Queen Autumn Flush Black Tea","0.00","","SN16_100g-SN16_100g","SN16_100g-SN16_100g"
"MAGENTO","Mint Green Tea","0.00","","SN64_100g-SN64_25g","SN64_100g-SN64_25g"
"MAGENTO"," Cardamom Tea ","0.00","","SN79_100g-SN79_25g","SN79_100g-SN79_25g"
"MAGENTO","Darjeeling Classic Chinary Black Tea","0.00","","SN36_100g-SN36_25g","SN36_100g-SN36_25g"
"MAGENTO","Dharamshala Black Orthodox Tea  ","0.00","","SN14_100g-SN14_25g","SN14_100g-SN14_25g"
"MAGENTO","GOPALDHARA CHINA SPECIAL BLACK TEA","0.00","","SN82-SN82_100g","SN82-SN82_100g"
"MAGENTO","Thandai Chai","0.00","","SN71_100g-SN71_100g","SN71_100g-SN71_100g"
"AMAZON_IN","Nomad Case for Apple iPhone Xs (5.8"") Rugged Leather Wallet Spaced Rustic Brown","0.00","","NM218R0W00-4","NM218R0W00-4"
"MAGENTO","Cinnamon Tea","0.00","","SN80_100g-SN80_10g","SN80_100g-SN80_10g"
"KARTROCKET","P1 - no option","0.00","139","p1-bfrs-9252","p1-bfrs-9252"
"KARTROCKET","P1 - no option","0.00","138","p1-bfrs-1884","p1-bfrs-1884"
"KARTROCKET","P1 - no option","0.00","137","p1-bfrs-4393","p1-bfrs-4393"
"KARTROCKET","P1 - no option","0.00","136","p1-bfrs-4648","p1-bfrs-4648"
"KARTROCKET","P1 - no option","0.00","135","p1-bfrs-3760","p1-bfrs-3760"
"KARTROCKET","P1 - no option","0.00","134","p1-bfrs-1191","p1-bfrs-1191"
"KARTROCKET","P1 - no option","0.00","133","p1-bfrs-9865","p1-bfrs-9865"
"KARTROCKET","P1 - no option","0.00","132","p1-bfrs-7083","p1-bfrs-7083"
"KARTROCKET","P1 - no option","0.00","131","p1-bfrs-5946","p1-bfrs-5946"
"KARTROCKET","P1 - no option","0.00","130","p1-bfrs-6772","p1-bfrs-6772"
"KARTROCKET","P1 - no option","0.00","129","p1-bfrs-6809","p1-bfrs-6809"
"MAGENTO","Assam Exotic Chai","0.00","","SN58_100g-SN58_50g","SN58_100g-SN58_50g"
"KARTROCKET","P1 - no option","0.00","157","p1-bfrs-533","p1-bfrs-533"
"KARTROCKET","P1 - no option","0.00","156","p1-bfrs-9034","p1-bfrs-9034"
"KARTROCKET","P1 - no option","0.00","155","p1-bfrs-3329","p1-bfrs-3329"
"KARTROCKET","P1 - no option","0.00","154","p1-bfrs-2134","p1-bfrs-2134"
"KARTROCKET","P1 - no option","0.00","153","p1-bfrs-3686","p1-bfrs-3686"
"KARTROCKET","P1 - no option","0.00","152","p1-bfrs-1777","p1-bfrs-1777"
"KARTROCKET","P1 - no option","0.00","151","p1-bfrs-1983","p1-bfrs-1983"
"KARTROCKET","P1 - no option","0.00","150","p1-bfrs-1851","p1-bfrs-1851"
"KARTROCKET","P1 - no option","0.00","149","p1-bfrs-1407","p1-bfrs-1407"
"KARTROCKET","P1 - no option","0.00","148","p1-bfrs-5872","p1-bfrs-5872"
"KARTROCKET","P1 - no option","0.00","147","p1-bfrs-140","p1-bfrs-140"
"KARTROCKET","P1 - no option","0.00","146","p1-bfrs-2519","p1-bfrs-2519"
"KARTROCKET","P1 - no option","0.00","145","p1-bfrs-1564","p1-bfrs-1564"
"KARTROCKET","P1 - no option","0.00","144","p1-bfrs-1029","p1-bfrs-1029"
"KARTROCKET","P1 - no option","0.00","143","p1-bfrs-2476","p1-bfrs-2476"
"KARTROCKET","P1 - no option","0.00","142","p1-bfrs-6594","p1-bfrs-6594"
"KARTROCKET","P1 - no option","0.00","141","p1-bfrs-1729","p1-bfrs-1729"
"KARTROCKET","P1 - no option","0.00","140","p1-bfrs-1676","p1-bfrs-1676"
"MAGENTO_V2","Atheist","0.00","","Atheist","Atheist"
